"","scenario","climate.gcm","rcp","decade","manage.cost.rxfire.timberrev.transport.net_mean","manage.cost.rxfire.timberrev.transport.net_sd","all.costs.manage.timber.transport.rx.wildfire_mean","all.costs.manage.timber.transport.rx.wildfire_sd","wildfire.cost_mean","wildfire.cost_sd","chips.green.to.gen.mtons_mean","chips.green.to.gen.mtons_sd","timber.biomass.rev.post.trans.net_mean","timber.biomass.rev.post.trans.net_sd","timber.cuft.annualavg_mean","timber.cuft.annualavg_sd","biomass.cut.mtons_mean","biomass.cut.mtons_sd","cumulative.sequestration.allpools.mtons.carbon.decadeavg_mean","cumulative.sequestration.allpools.mtons.carbon.decadeavg_sd"
"390","4v2","MIROC5",4.5,"(90,100]",2131825.53099754,683062.693254949,4382155.76910942,2602322.47796946,2250330.23811188,2281326.44650565,342.373948956516,180.058891618962,52240.9458538497,19269.9094430666,30102.0583235547,4751.41697122216,1570.51097793179,179.668651285346,581631.25650888,79674.8137429474
"391","4v2","MIROC5",8.5,"(0,10]",2499874.66551054,777586.259006297,3702090.74608917,1722110.833649,1202216.08057862,1309036.43872203,2491.03886362241,184.725051486188,225152.300546691,18291.9104849067,135861.028870104,6527.18355214411,9051.55383886598,530.139884770362,95923.4884208273,52926.9376932559
"392","4v2","MIROC5",8.5,"(10,20]",2156591.11150345,702704.333656717,3031650.83734148,1243438.04863307,875059.725838032,750738.376594148,986.537468301309,326.672926065553,125546.081624114,30713.1597339262,75442.9525505838,4143.78950765886,4064.0865783467,255.895483958427,233112.538724806,37060.3531884947
"393","4v2","MIROC5",8.5,"(20,30]",1805556.919175,605941.566587358,3630048.91267942,2275784.38562649,1824491.99350442,2007741.95235682,683.907951136025,195.090485764236,93175.9638980359,13880.3459291526,53559.6840891974,2970.69616708713,2632.25576537953,167.383624548527,335597.263429395,22411.8576092387
"394","4v2","MIROC5",8.5,"(30,40]",2106687.54175574,628737.441203772,3638456.68845273,1964572.38734055,1531769.14669699,1523258.95330789,382.077282472189,92.2785361949672,58913.4133195509,12257.8525297804,33999.5044937552,1886.17304154055,1643.00153073507,66.2730214087925,403296.952330443,27013.5519773666
"395","4v2","MIROC5",8.5,"(40,50]",1906629.9206889,595913.580895806,4258969.68628125,2848771.65817015,2352339.76559236,2526831.9999562,359.955786954831,111.575993354793,56419.4492195379,12311.8528003809,32340.0420400742,2936.40820778046,1550.66057794337,168.334459318938,484722.771206707,20151.7596801182
"396","4v2","MIROC5",8.5,"(50,60]",1926192.36967481,634942.955007243,3619839.91905689,2325222.65531523,1693647.54938208,1952350.36968781,414.529770935136,151.868536660042,62039.4790180942,18072.9962830835,35264.983076006,1073.71857895329,1730.46987848288,41.9876559792558,522646.29479342,30577.8168679716
"397","4v2","MIROC5",8.5,"(60,70]",2324578.90482697,614002.52935193,3788691.34523898,2085636.01610773,1464112.44041201,1699951.54070074,364.182277529106,143.567990973656,56570.0459764173,17260.4183701309,33047.3813949244,2968.95043999291,1687.56444388164,137.761603963508,570876.047927552,30796.6133734063
"398","4v2","MIROC5",8.5,"(70,80]",2104128.84191341,536519.940586377,3414604.01868625,1705758.53803466,1310475.17677285,1402893.40711734,452.474070205338,229.051417373849,68699.6152289224,22479.9557462819,40107.7114207277,7352.28571277281,2071.69931763275,332.431499686231,608432.902039665,38939.9686605366
"399","4v2","MIROC5",8.5,"(80,90]",2063887.07420414,582045.855728637,5345140.98176155,3180902.87229773,3281253.90755742,2990422.93229955,469.322818160092,195.134959604147,71690.2167011556,21881.7377451385,40915.0216825921,1930.45148667822,2153.70148109233,169.958289119695,567209.018761061,40541.5926962052
"400","4v2","MIROC5",8.5,"(90,100]",1856710.38186364,599120.412640141,6299529.6500217,4480857.62316311,4442819.26815806,4317379.96699586,413.595163393375,251.487198878724,60595.6356911225,28770.109065945,33651.2554855558,3541.60780636652,1733.74020587812,183.866239814618,489671.261860473,40792.7698371139
"401","5","CanESM",4.5,"(0,10]",2583353.43202832,844287.44135494,3700234.0084977,2072501.41968243,1116880.57646939,1647451.55760492,2567.4672631273,1761.66644777818,244877.141804022,130479.971814856,145775.406849738,27782.0655775642,9442.84314900371,1380.86870191496,111570.1714008,60323.7573126478
"402","5","CanESM",4.5,"(10,20]",2194632.36237461,717128.087957518,3713810.4707116,2492452.51479825,1519178.10833699,2210560.75719966,2007.01719804065,1327.51167149084,207654.842760422,112343.520597134,117316.092324723,9137.94276452959,6079.60432521256,417.822550235452,247567.037835896,38319.1637650355
"403","5","CanESM",4.5,"(20,30]",2043508.4384144,715919.903550269,3253186.61204152,2035943.20068085,1209678.17362712,1731065.52391431,1199.69521906431,808.197993543646,145904.635310129,83664.9748733253,79270.964293864,12049.1367858735,3662.06382896078,466.394975662287,341470.499650404,29112.7499387525
"404","5","CanESM",4.5,"(30,40]",2337546.01111052,713380.039643529,3828468.63230536,2372524.34285153,1490922.62119484,2147293.57466139,938.582815894723,685.16623969323,122921.09977554,70330.7347837262,65855.0203543897,8539.48629861819,2954.60616301903,338.757347937797,412534.504264653,32432.7459614213
"405","5","CanESM",4.5,"(40,50]",2185468.41313376,715722.678665799,3672432.69524455,2241509.29648563,1486964.28211079,1867003.19641553,775.86167572056,493.093454142761,109825.120050065,58171.6592211884,58964.043390066,7375.12024212574,2656.59330227898,257.951005869135,502994.959174176,42315.7228607458
"406","5","CanESM",4.5,"(50,60]",2077762.29787962,720157.528188494,3553785.82811901,2605842.35277607,1476023.53023939,2290438.20077077,639.627008684563,422.469492707979,93573.2748865967,47919.4388425943,51154.5261336685,5600.33190954585,2390.61959200874,240.803382390981,572100.163452612,53173.0699246315
"407","5","CanESM",4.5,"(60,70]",2333855.64854323,676194.793084936,4219040.60875125,2805341.49767244,1885184.96020801,2599833.53615888,600.046216475279,371.111774621548,87179.6720102442,40776.5301514016,48496.1543189742,6331.36874281354,2340.90815950588,280.607694074362,636672.719322751,56763.3386259595
"408","5","CanESM",4.5,"(70,80]",2228868.17695277,700135.724653811,3403172.74178008,1850096.18563783,1174304.56482732,1581035.43254298,599.495842086447,320.508455482526,92330.1532792895,37541.9122619256,51787.1833690845,3231.84184431513,2532.46633934287,157.171419432314,715937.718844672,64400.8682213379
"409","5","CanESM",4.5,"(80,90]",2153905.66035853,656624.599471952,4331036.75484179,2969561.00072899,2177131.09448326,2717076.91000668,637.01061172259,418.152888517597,95801.5788426893,45592.3005517269,53331.4632288333,5013.76880940693,2622.25389029085,214.653961213106,799346.742517111,65782.8719529209
"410","5","CanESM",4.5,"(90,100]",2000350.30692167,662974.582031388,4996944.11074926,4402614.00543887,2996593.8038276,4318991.05952063,664.244932108408,408.551325624813,96924.0846978909,48988.6872049058,53418.3132517299,5280.50336325161,2625.38033863318,238.868564224471,812688.433071632,72189.9971707705
